,ind1,ind2,dist,div,x_x,y_x,z_x,ind_x,time_x,group_x,x_y,y_y,z_y,ind_y,time_y,group_y,temp
7667,78,183,4.844265423718733,2.9575e-05,18.02696654062691,13.549597785368146,0.0,78,now,pretx,16.17030455384681,9.075258307603566,0.0,183,now,pretx,now
7668,80,183,12.88110461941627,5.252e-05,7.006987012589787,18.128239466008704,0.0,80,now,pretx,16.17030455384681,9.075258307603566,0.0,183,now,pretx,now
7669,70,183,5.1880280676912465,1.2235e-05,14.554821276381318,4.145162059924265,0.0,70,now,pretx,16.17030455384681,9.075258307603566,0.0,183,now,pretx,now
7670,66,183,19912807.000000108,6.68e-06,16.8328336360978,7.1052262335744185,19912807.0,66,now,pretx,16.17030455384681,9.075258307603566,0.0,183,now,pretx,now
7671,183,183,0.0,5.31e-06,16.17030455384681,9.075258307603566,0.0,183,now,pretx,16.17030455384681,9.075258307603566,0.0,183,now,pretx,now
7672,83,27,6.879018834129387,4.7975e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7673,83,27,6.879018834129387,4.7975e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7674,83,27,6.879018834129387,4.7975e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7675,83,27,6.879018834129387,4.7975e-05,14.342828722166601,9.181293186853802,0.0,83,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7676,40,27,32653999.000002388,4.973e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7677,40,27,32653999.000002388,4.973e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7678,40,27,32653999.000002388,4.973e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7679,40,27,32653999.000002388,4.973e-05,15.108557720013053,15.641860844955284,32653999.0,40,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7680,182,27,9.417524550444895,4.9165e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7681,182,27,9.417524550444895,4.9165e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7682,182,27,9.417524550444895,4.9165e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7683,182,27,9.417524550444895,4.9165e-05,17.097630465753955,9.72456406010517,0.0,182,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7684,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7685,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7686,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7687,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7688,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7689,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7690,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7691,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7692,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7693,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7694,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7695,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7696,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7697,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7698,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7699,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7700,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7701,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7702,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7703,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7704,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7705,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7706,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7707,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7708,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7709,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7710,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7711,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7712,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7713,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7714,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7715,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7716,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7717,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7718,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7719,31,27,12469833.000001712,4.504e-05,15.345299674896326,6.753100938018656,12469833.0,31,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7720,91,27,6.655788014724863,4.587e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7721,91,27,6.655788014724863,4.587e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7722,91,27,6.655788014724863,4.587e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7723,91,27,6.655788014724863,4.587e-05,15.516136279383627,6.6254653950097415,0.0,91,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7724,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7725,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7726,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7727,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7728,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7729,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7730,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7731,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7732,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7733,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7734,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7735,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7736,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7737,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7738,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7739,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7740,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7741,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7742,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7743,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7744,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7745,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7746,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7747,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7748,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7749,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7750,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7751,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7752,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7753,39,27,11.829317729194422,3.613e-05,6.272283035452182,16.134411113928145,0.0,39,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7754,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7755,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7756,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7757,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7758,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7759,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7760,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7761,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7762,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7763,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7764,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7765,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7766,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7767,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7768,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7769,90,27,6.60514205567224,4.62e-05,15.328514581604246,7.014628996916972,0.0,90,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7770,153,27,43767170.00000107,3.2115e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7771,153,27,43767170.00000107,3.2115e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7772,153,27,43767170.00000107,3.2115e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7773,153,27,43767170.00000107,3.2115e-05,4.874419678038851,13.352296145816833,43767170.0,153,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7774,179,27,9.800736388381273,5.1515e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7775,179,27,9.800736388381273,5.1515e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7776,179,27,9.800736388381273,5.1515e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7777,179,27,9.800736388381273,5.1515e-05,18.298484878061153,8.194652061301628,0.0,179,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7778,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7779,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7780,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7781,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7782,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7783,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7784,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7785,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7786,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7787,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7788,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7789,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7790,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7791,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7792,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7793,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7794,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7795,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7796,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7797,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7798,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7799,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7800,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7801,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7802,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7803,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7804,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7805,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7806,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7807,6,27,23628193.0000019,2.8625e-05,2.5471413058712997,11.447245827612225,23628193.0,6,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7808,123,27,8.068063555666978,4.9785e-05,15.324537513903474,9.86298604729899,0.0,123,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7809,123,27,8.068063555666978,4.9785e-05,15.324537513903474,9.86298604729899,0.0,123,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7810,123,27,8.068063555666978,4.9785e-05,15.324537513903474,9.86298604729899,0.0,123,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7811,123,27,8.068063555666978,4.9785e-05,15.324537513903474,9.86298604729899,0.0,123,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7812,173,27,10.71322302832587,3.6395e-05,5.432122119229586,14.707098505335962,0.0,173,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7813,173,27,10.71322302832587,3.6395e-05,5.432122119229586,14.707098505335962,0.0,173,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7814,173,27,10.71322302832587,3.6395e-05,5.432122119229586,14.707098505335962,0.0,173,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7815,173,27,10.71322302832587,3.6395e-05,5.432122119229586,14.707098505335962,0.0,173,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7816,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7817,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7818,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7819,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7820,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7821,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7822,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7823,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7824,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7825,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7826,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7827,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7828,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7829,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7830,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7831,12,27,97490716.00000016,2.6945e-05,4.279325265724641,7.601239967848665,97490716.0,12,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7832,49,27,13724507.000003567,3.379e-05,3.682140376810058,12.904341235295432,13724507.0,49,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7833,49,27,13724507.000003567,3.379e-05,3.682140376810058,12.904341235295432,13724507.0,49,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7834,49,27,13724507.000003567,3.379e-05,3.682140376810058,12.904341235295432,13724507.0,49,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7835,49,27,13724507.000003567,3.379e-05,3.682140376810058,12.904341235295432,13724507.0,49,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
7836,194,27,10.589086241297965,3.16e-05,1.150097533236561,11.59217423851124,0.0,194,now,pretx,9.15652080143415,4.662099644676761,0.0,27,now,pretx,now
